source_file,source_path,job_id,epoch,epoch_total,actor_loss_mean,actor_loss_std,actor_loss_min,actor_loss_max,critic_loss_mean,critic_loss_std,critic_loss_min,critic_loss_max,reward_mean,reward_std,reward_min,reward_max,r1_mean,r1_std,r1_min,r1_max,r2_mean,r2_std,r2_min,r2_max,r3_mean,r3_std,r3_min,r3_max,entropy_mean,entropy_std,entropy_min,entropy_max,baseline_acc_mean,baseline_acc_std,baseline_acc_min,baseline_acc_max,model_acc_mean,model_acc_std,model_acc_min,model_acc_max,min_alpha_bucket_acc_mean,min_alpha_bucket_acc_std,min_alpha_bucket_acc_min,min_alpha_bucket_acc_max,strict_min_alpha_bucket_acc_mean,strict_min_alpha_bucket_acc_std,strict_min_alpha_bucket_acc_min,strict_min_alpha_bucket_acc_max,target_in_topk_rate_mean,target_in_topk_rate_std,target_in_topk_rate_min,target_in_topk_rate_max,alpha_gap_mean,alpha_gap_std,alpha_gap_min,alpha_gap_max,per_bucket_0_mean,per_bucket_0_std,per_bucket_0_min,per_bucket_0_max,per_bucket_1_mean,per_bucket_1_std,per_bucket_1_min,per_bucket_1_max,per_bucket_2_mean,per_bucket_2_std,per_bucket_2_min,per_bucket_2_max,per_bucket_3_mean,per_bucket_3_std,per_bucket_3_min,per_bucket_3_max,per_bucket_4_mean,per_bucket_4_std,per_bucket_4_min,per_bucket_4_max,per_bucket_5_mean,per_bucket_5_std,per_bucket_5_min,per_bucket_5_max,per_bucket_6_mean,per_bucket_6_std,per_bucket_6_min,per_bucket_6_max,per_bucket_7_mean,per_bucket_7_std,per_bucket_7_min,per_bucket_7_max,per_bucket_8_mean,per_bucket_8_std,per_bucket_8_min,per_bucket_8_max,per_bucket_9_mean,per_bucket_9_std,per_bucket_9_min,per_bucket_9_max,per_bucket_10_mean,per_bucket_10_std,per_bucket_10_min,per_bucket_10_max,true_bucket_rate_0_mean,true_bucket_rate_0_std,true_bucket_rate_0_min,true_bucket_rate_0_max,true_bucket_rate_1_mean,true_bucket_rate_1_std,true_bucket_rate_1_min,true_bucket_rate_1_max,true_bucket_rate_2_mean,true_bucket_rate_2_std,true_bucket_rate_2_min,true_bucket_rate_2_max,true_bucket_rate_3_mean,true_bucket_rate_3_std,true_bucket_rate_3_min,true_bucket_rate_3_max,true_bucket_rate_4_mean,true_bucket_rate_4_std,true_bucket_rate_4_min,true_bucket_rate_4_max,true_bucket_rate_5_mean,true_bucket_rate_5_std,true_bucket_rate_5_min,true_bucket_rate_5_max,true_bucket_rate_6_mean,true_bucket_rate_6_std,true_bucket_rate_6_min,true_bucket_rate_6_max,true_bucket_rate_7_mean,true_bucket_rate_7_std,true_bucket_rate_7_min,true_bucket_rate_7_max,true_bucket_rate_8_mean,true_bucket_rate_8_std,true_bucket_rate_8_min,true_bucket_rate_8_max,true_bucket_rate_9_mean,true_bucket_rate_9_std,true_bucket_rate_9_min,true_bucket_rate_9_max,true_bucket_rate_10_mean,true_bucket_rate_10_std,true_bucket_rate_10_min,true_bucket_rate_10_max,pred_min_bucket_rate_0_mean,pred_min_bucket_rate_0_std,pred_min_bucket_rate_0_min,pred_min_bucket_rate_0_max,pred_min_bucket_rate_1_mean,pred_min_bucket_rate_1_std,pred_min_bucket_rate_1_min,pred_min_bucket_rate_1_max,pred_min_bucket_rate_2_mean,pred_min_bucket_rate_2_std,pred_min_bucket_rate_2_min,pred_min_bucket_rate_2_max,pred_min_bucket_rate_3_mean,pred_min_bucket_rate_3_std,pred_min_bucket_rate_3_min,pred_min_bucket_rate_3_max,pred_min_bucket_rate_4_mean,pred_min_bucket_rate_4_std,pred_min_bucket_rate_4_min,pred_min_bucket_rate_4_max,pred_min_bucket_rate_5_mean,pred_min_bucket_rate_5_std,pred_min_bucket_rate_5_min,pred_min_bucket_rate_5_max,pred_min_bucket_rate_6_mean,pred_min_bucket_rate_6_std,pred_min_bucket_rate_6_min,pred_min_bucket_rate_6_max,pred_min_bucket_rate_7_mean,pred_min_bucket_rate_7_std,pred_min_bucket_rate_7_min,pred_min_bucket_rate_7_max,pred_min_bucket_rate_8_mean,pred_min_bucket_rate_8_std,pred_min_bucket_rate_8_min,pred_min_bucket_rate_8_max,pred_min_bucket_rate_9_mean,pred_min_bucket_rate_9_std,pred_min_bucket_rate_9_min,pred_min_bucket_rate_9_max,pred_min_bucket_rate_10_mean,pred_min_bucket_rate_10_std,pred_min_bucket_rate_10_min,pred_min_bucket_rate_10_max
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,77,100,-33.5651,44.2901,-202.0059,121.1564,51.3713,3.6121,38.8429,69.6738,-16.9882,0.4217,-18.4801,-15.5906,-10.3982,0.3791,-11.6765,-9.1927,6.2261,0.1182,5.8252,6.6256,-16.571,0.4368,-18.1201,-15.1055,151.6899,0.1873,151.3128,152.0776,5.5257,0.1456,5.0361,6.04,0.002,0.0014,0.0,0.0098,0.2363,0.007,0.2101,0.2611,0.2148,0.0061,0.1932,0.2368,0.9162,0.0035,0.9034,0.9281,1.119,0.0124,1.074,1.1659,0.2686,0.0085,0.2383,0.3022,0.107,0.0094,0.0736,0.1429,0.1025,0.0128,0.0584,0.155,0.0816,0.014,0.0324,0.1317,0.0729,0.0158,0.024,0.1388,0.0529,0.0162,0.0098,0.1236,0.0562,0.0183,0.0,0.1379,0.0724,0.023,0.0079,0.1739,0.079,0.0262,0.0,0.1905,0.0521,0.0231,0.0,0.1667,0.0414,0.0061,0.0226,0.064,0.7234,0.0066,0.6971,0.7471,0.0678,0.0025,0.0594,0.0779,0.0373,0.0018,0.0307,0.0436,0.0242,0.0014,0.02,0.0303,0.0174,0.0012,0.0135,0.0216,0.0129,0.001,0.0092,0.0167,0.0103,0.0009,0.0073,0.0141,0.0083,0.0008,0.0057,0.0113,0.0069,0.0007,0.0037,0.0097,0.0059,0.0006,0.0038,0.0085,0.0855,0.0036,0.0734,0.0982,0.2728,0.0083,0.2424,0.3045,0.1164,0.0027,0.1072,0.128,0.0988,0.0024,0.0871,0.1079,0.0832,0.0021,0.0757,0.0926,0.0709,0.0021,0.0638,0.0781,0.0504,0.0022,0.0408,0.0588,0.0611,0.0022,0.0531,0.0689,0.072,0.0025,0.0638,0.0827,0.0737,0.0025,0.0655,0.0822,0.052,0.0025,0.0442,0.0621,0.0487,0.0025,0.0414,0.0574
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,78,100,-34.4568,45.6739,-214.7159,133.1628,51.3492,3.561,39.923,65.0884,-16.9846,0.4166,-18.5655,-15.304,-10.3676,0.3901,-11.7941,-9.0654,6.2326,0.1161,5.8623,6.6899,-16.5711,0.4318,-18.1201,-14.9004,151.3427,0.121,151.0348,151.5189,5.5257,0.1439,4.9678,6.04,0.002,0.0014,0.0,0.0088,0.2354,0.0075,0.2075,0.2649,0.2141,0.0066,0.1914,0.2411,0.9162,0.0035,0.9032,0.9273,1.1187,0.0127,1.071,1.1648,0.2675,0.009,0.2386,0.3019,0.1071,0.0096,0.0743,0.1383,0.1033,0.0128,0.0639,0.1543,0.0818,0.0141,0.0338,0.1396,0.0736,0.0158,0.0173,0.13,0.0532,0.0158,0.0053,0.1133,0.0553,0.0182,0.0,0.1284,0.0718,0.0227,0.0,0.1639,0.0798,0.0267,0.0,0.18,0.0535,0.0239,0.0,0.1449,0.0415,0.0061,0.0221,0.0623,0.7234,0.0066,0.6961,0.7493,0.0678,0.0025,0.0598,0.0762,0.0373,0.0018,0.0316,0.0445,0.0242,0.0014,0.0195,0.0291,0.0174,0.0012,0.0132,0.0215,0.0129,0.001,0.0094,0.0169,0.0103,0.0009,0.0076,0.0135,0.0083,0.0008,0.0058,0.0109,0.0069,0.0007,0.0047,0.0099,0.0059,0.0006,0.0036,0.008,0.0855,0.0036,0.074,0.0988,0.2713,0.009,0.2388,0.3034,0.1171,0.0027,0.108,0.1271,0.0991,0.0024,0.0902,0.108,0.083,0.0021,0.0753,0.09,0.0708,0.0022,0.0634,0.0788,0.0506,0.0023,0.0425,0.0598,0.0609,0.0025,0.0524,0.0698,0.0719,0.0026,0.0626,0.0812,0.0737,0.0026,0.0641,0.0837,0.0523,0.0028,0.0416,0.0632,0.0492,0.0027,0.0392,0.0589
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,79,100,-34.1142,46.3095,-195.4821,131.3292,51.3482,3.5895,39.9036,65.473,-16.9903,0.4137,-18.6968,-15.2957,-10.4192,0.3893,-11.9258,-9.1476,6.2263,0.1157,5.7936,6.623,-16.571,0.4293,-18.3574,-14.7803,150.5992,0.2419,150.1636,151.1367,5.5257,0.1431,4.9268,6.1201,0.002,0.0014,0.0,0.0088,0.2354,0.0072,0.2103,0.2683,0.2141,0.0063,0.1923,0.2432,0.9162,0.0035,0.9041,0.929,1.119,0.0126,1.0745,1.1706,0.2674,0.0088,0.2376,0.3105,0.1072,0.0094,0.0755,0.1403,0.1034,0.0129,0.0641,0.1599,0.0819,0.014,0.0363,0.1341,0.0736,0.0159,0.0197,0.1515,0.0539,0.0161,0.0,0.1212,0.0561,0.0185,0.0,0.131,0.0717,0.0235,0.0,0.1603,0.0806,0.0273,0.0,0.1979,0.0522,0.0238,0.0,0.1512,0.0412,0.006,0.0225,0.0633,0.7234,0.0066,0.6988,0.7469,0.0678,0.0025,0.0586,0.0764,0.0373,0.0018,0.0308,0.0432,0.0242,0.0014,0.0201,0.0288,0.0174,0.0012,0.0138,0.0216,0.0129,0.001,0.0095,0.0172,0.0103,0.0009,0.0072,0.014,0.0083,0.0008,0.0055,0.012,0.0069,0.0007,0.0048,0.0096,0.0059,0.0007,0.0037,0.0086,0.0855,0.0035,0.0727,0.0979,0.2713,0.0087,0.2419,0.3116,0.1167,0.0027,0.1061,0.126,0.0993,0.0025,0.0911,0.1083,0.0829,0.0021,0.0757,0.0902,0.0716,0.0022,0.0642,0.0801,0.0503,0.0023,0.043,0.059,0.0611,0.0023,0.0538,0.0689,0.0718,0.0024,0.0635,0.0831,0.074,0.0026,0.065,0.0827,0.0521,0.0026,0.0429,0.0617,0.0488,0.0026,0.0385,0.0581
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,80,100,-34.4416,45.4214,-207.7383,118.6163,51.2944,3.5448,38.9599,64.3728,-16.9862,0.417,-18.4065,-15.4436,-10.3829,0.387,-11.7172,-8.9344,6.2321,0.1161,5.7685,6.6312,-16.5711,0.4314,-18.085,-14.9941,150.5275,0.1925,150.1487,151.0174,5.5257,0.1438,5.0,6.0312,0.002,0.0014,0.0,0.0088,0.2357,0.0071,0.21,0.264,0.2145,0.0062,0.1915,0.2393,0.9162,0.0035,0.9008,0.9276,1.1166,0.0129,1.0746,1.1648,0.2682,0.0087,0.2353,0.3017,0.1068,0.0096,0.0707,0.1429,0.103,0.0128,0.0622,0.1476,0.0826,0.0144,0.0379,0.1371,0.0734,0.0165,0.011,0.1484,0.0535,0.0159,0.0,0.1275,0.0553,0.0183,0.0,0.128,0.0724,0.0237,0.0093,0.1698,0.0793,0.0266,0.0079,0.2247,0.0527,0.0243,0.0,0.1594,0.0409,0.006,0.023,0.0641,0.7234,0.0065,0.6972,0.7464,0.0678,0.0025,0.0591,0.0778,0.0373,0.0017,0.0316,0.0436,0.0242,0.0014,0.0195,0.0308,0.0174,0.0012,0.0135,0.0221,0.0129,0.001,0.0096,0.0171,0.0103,0.0009,0.007,0.0134,0.0083,0.0008,0.0059,0.0119,0.0069,0.0007,0.0042,0.0097,0.0059,0.0007,0.0036,0.0085,0.0855,0.0036,0.0738,0.101,0.2718,0.0086,0.2415,0.3058,0.1164,0.0029,0.1044,0.1281,0.0985,0.0024,0.0895,0.1076,0.0839,0.0022,0.0745,0.0921,0.0714,0.0022,0.064,0.0786,0.0502,0.0022,0.0431,0.0583,0.0608,0.0023,0.0528,0.0689,0.072,0.0024,0.0622,0.0812,0.0737,0.0025,0.063,0.0826,0.0524,0.0026,0.0429,0.061,0.0489,0.0025,0.0394,0.0581
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,81,100,-34.2929,45.1133,-208.0206,146.499,51.3055,3.6071,38.0395,65.633,-16.9884,0.4126,-18.5619,-15.2175,-10.4038,0.3939,-12.0289,-8.993,6.2301,0.1174,5.7568,6.6917,-16.571,0.4276,-18.1641,-14.7627,150.6132,0.2056,150.2251,151.0497,5.5257,0.1426,4.9229,6.0547,0.002,0.0014,0.0,0.0098,0.2358,0.0072,0.2109,0.2615,0.2146,0.0063,0.1933,0.2368,0.9162,0.0035,0.9011,0.9281,1.1177,0.0129,1.0723,1.1614,0.2682,0.0087,0.2378,0.301,0.1069,0.0094,0.0775,0.1408,0.1036,0.0128,0.0557,0.1594,0.0823,0.0141,0.036,0.1339,0.0735,0.0157,0.0271,0.1367,0.0538,0.016,0.0096,0.1192,0.0555,0.0182,0.0063,0.1379,0.0725,0.0229,0.0,0.1702,0.0792,0.0265,0.0,0.1845,0.0521,0.0238,0.0,0.1558,0.0406,0.006,0.0219,0.0636,0.7234,0.0065,0.7001,0.7436,0.0678,0.0024,0.0583,0.0762,0.0373,0.0018,0.0316,0.0454,0.0242,0.0014,0.019,0.029,0.0174,0.0012,0.0134,0.0223,0.0129,0.001,0.0095,0.0165,0.0103,0.0009,0.0076,0.0137,0.0083,0.0008,0.0054,0.013,0.0069,0.0007,0.0044,0.0096,0.0059,0.0007,0.0038,0.0085,0.0855,0.0035,0.0739,0.1005,0.2721,0.0085,0.2418,0.3067,0.1171,0.0027,0.1045,0.1263,0.0994,0.0023,0.0907,0.1067,0.0836,0.0021,0.0758,0.091,0.0709,0.0022,0.0639,0.0783,0.0504,0.0022,0.0436,0.0594,0.0607,0.0023,0.0522,0.0691,0.0721,0.0025,0.0634,0.0805,0.0735,0.0025,0.0646,0.083,0.0517,0.0025,0.0423,0.0602,0.0486,0.0025,0.0387,0.0571
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,82,100,-34.151,44.9471,-194.7561,114.6755,51.2928,3.6085,38.5055,65.3528,-16.9883,0.4202,-18.5164,-15.3824,-10.3994,0.3836,-11.7691,-9.0668,6.2291,0.1165,5.8398,6.692,-16.5713,0.435,-18.2021,-14.8916,150.3598,0.1421,149.9834,150.6579,5.5258,0.145,4.9658,6.0703,0.002,0.0014,0.0,0.0088,0.2347,0.0072,0.2105,0.2618,0.2136,0.0063,0.1921,0.2373,0.9162,0.0035,0.9031,0.9339,1.1184,0.0127,1.0732,1.1623,0.2668,0.0088,0.235,0.3015,0.1064,0.0095,0.073,0.138,0.1029,0.0127,0.0503,0.1466,0.0823,0.014,0.0326,0.136,0.0736,0.016,0.0254,0.1296,0.0538,0.0159,0.0048,0.1189,0.0554,0.0182,0.0062,0.1316,0.0725,0.0233,0.0,0.1743,0.0795,0.0265,0.0,0.1887,0.0531,0.0238,0.0,0.1494,0.0411,0.0059,0.0236,0.0635,0.7234,0.0066,0.7013,0.7469,0.0678,0.0025,0.0569,0.0777,0.0373,0.0018,0.0314,0.0443,0.0242,0.0014,0.0192,0.0298,0.0174,0.0012,0.013,0.0223,0.0129,0.001,0.0095,0.0161,0.0103,0.0009,0.0073,0.0133,0.0083,0.0008,0.0057,0.0114,0.0069,0.0007,0.0048,0.0097,0.0059,0.0007,0.0036,0.0085,0.0855,0.0036,0.067,0.0985,0.2707,0.0086,0.2406,0.3059,0.1159,0.0027,0.1061,0.1256,0.0989,0.0025,0.0894,0.1074,0.0834,0.0021,0.0758,0.0904,0.0712,0.0022,0.0639,0.079,0.051,0.0022,0.0427,0.0594,0.0609,0.0022,0.0528,0.0697,0.0726,0.0024,0.0636,0.0825,0.0736,0.0026,0.0639,0.084,0.0526,0.0025,0.0444,0.0626,0.0492,0.0025,0.0385,0.0587
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,83,100,-34.413,43.0651,-188.1323,120.0768,51.2439,3.5927,40.0972,66.1898,-16.9918,0.4107,-18.3334,-15.6752,-10.435,0.3883,-11.9797,-9.2062,6.228,0.1148,5.8341,6.5996,-16.5711,0.4263,-17.9707,-15.167,149.4077,0.2332,149.1015,150.0349,5.5257,0.1421,5.0576,5.9912,0.002,0.0014,0.0,0.0088,0.235,0.0071,0.2093,0.26,0.2139,0.0063,0.1915,0.2363,0.9162,0.0035,0.9044,0.9275,1.1176,0.0124,1.0688,1.1703,0.2672,0.0086,0.239,0.2964,0.107,0.0096,0.0735,0.145,0.1033,0.0129,0.0652,0.1533,0.0828,0.0142,0.0296,0.1412,0.0729,0.0158,0.0245,0.1535,0.0541,0.0162,0.006,0.1229,0.0553,0.018,0.0068,0.1288,0.0731,0.0236,0.0076,0.187,0.0796,0.0262,0.0079,0.1789,0.0536,0.0239,0.0,0.1538,0.0405,0.0058,0.0202,0.0639,0.7234,0.0065,0.7019,0.748,0.0678,0.0025,0.0585,0.0763,0.0373,0.0018,0.0301,0.0441,0.0242,0.0014,0.02,0.0301,0.0174,0.0012,0.0134,0.0219,0.0129,0.001,0.0097,0.0173,0.0103,0.0009,0.0074,0.0135,0.0083,0.0008,0.0057,0.0117,0.0069,0.0007,0.0044,0.0096,0.0059,0.0006,0.0035,0.0081,0.0855,0.0036,0.0742,0.0976,0.2709,0.0085,0.2421,0.3001,0.1166,0.0027,0.106,0.1277,0.0994,0.0024,0.0914,0.1076,0.0837,0.0021,0.0758,0.0906,0.0711,0.0021,0.0635,0.0779,0.0508,0.0022,0.0421,0.0589,0.0604,0.0022,0.053,0.0681,0.073,0.0025,0.0645,0.0818,0.0731,0.0026,0.0645,0.0837,0.0529,0.0026,0.0436,0.0639,0.048,0.0025,0.0401,0.0562
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,84,100,-34.9511,44.7748,-196.7492,107.4447,51.2765,3.5643,37.2603,66.548,-16.9939,0.4158,-18.9747,-15.4204,-10.451,0.3957,-11.8175,-9.0091,6.2235,0.1138,5.7706,6.6186,-16.5711,0.4302,-18.5801,-14.9004,149.3445,0.1281,148.9353,149.6243,5.5257,0.1434,4.9668,6.1943,0.002,0.0014,0.0,0.0078,0.2349,0.0071,0.2116,0.2592,0.2138,0.0062,0.1951,0.2388,0.9162,0.0035,0.9052,0.9275,1.1183,0.0127,1.0705,1.1666,0.2671,0.0086,0.2402,0.2956,0.1069,0.0096,0.0743,0.1434,0.1027,0.0126,0.0635,0.1467,0.0833,0.0143,0.0386,0.1425,0.0737,0.0159,0.0229,0.1284,0.0542,0.0158,0.0095,0.1186,0.0549,0.018,0.0,0.1325,0.0734,0.0234,0.0064,0.1805,0.0797,0.0262,0.0085,0.2,0.0528,0.0232,0.0,0.1688,0.0408,0.0059,0.0183,0.0662,0.7234,0.0066,0.7001,0.745,0.0678,0.0025,0.0587,0.0766,0.0373,0.0018,0.0311,0.0431,0.0242,0.0014,0.0195,0.0292,0.0174,0.0012,0.0133,0.0214,0.0129,0.001,0.0096,0.0167,0.0103,0.0009,0.0068,0.0135,0.0083,0.0008,0.0059,0.0113,0.0069,0.0007,0.0047,0.0098,0.0059,0.0006,0.0038,0.0085,0.0855,0.0035,0.074,0.097,0.2708,0.0085,0.2425,0.3016,0.1163,0.0027,0.1063,0.1257,0.0986,0.0023,0.0905,0.1071,0.0837,0.0021,0.0765,0.0913,0.0718,0.0021,0.0633,0.0792,0.051,0.0022,0.0439,0.0605,0.0606,0.0023,0.0534,0.0688,0.0723,0.0025,0.0635,0.0805,0.0738,0.0026,0.0655,0.0837,0.0523,0.0026,0.0444,0.0617,0.0488,0.0026,0.0389,0.06
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,85,100,-34.8092,44.1563,-185.3978,110.7871,51.2274,3.597,39.6769,66.6782,-16.9902,0.4206,-18.5382,-15.4805,-10.4162,0.3855,-11.701,-9.0693,6.2279,0.1153,5.8143,6.6685,-16.5714,0.4344,-18.184,-15.0205,148.9423,0.2483,148.467,149.4361,5.5258,0.1448,5.0098,6.064,0.002,0.0014,0.0,0.0078,0.2351,0.0068,0.2125,0.2593,0.2141,0.006,0.1938,0.2343,0.9162,0.0035,0.9029,0.9279,1.1159,0.0128,1.064,1.1578,0.2674,0.0083,0.2413,0.2948,0.1075,0.0097,0.0742,0.1393,0.1027,0.0127,0.059,0.1491,0.0832,0.0143,0.041,0.1449,0.0732,0.0159,0.0222,0.1306,0.0539,0.016,0.0099,0.119,0.0554,0.0185,0.0,0.1341,0.0728,0.0226,0.0,0.1606,0.0796,0.0266,0.0083,0.1875,0.0529,0.0242,0.0,0.1556,0.0414,0.006,0.0191,0.0667,0.7234,0.0066,0.7006,0.7434,0.0678,0.0025,0.0598,0.0779,0.0373,0.0018,0.0309,0.0443,0.0242,0.0014,0.0188,0.0298,0.0174,0.0012,0.0133,0.0223,0.0129,0.001,0.009,0.0162,0.0103,0.0009,0.007,0.0136,0.0083,0.0008,0.0057,0.0111,0.0069,0.0007,0.0045,0.0095,0.0059,0.0007,0.0038,0.0083,0.0855,0.0035,0.0743,0.0991,0.2708,0.0082,0.2428,0.3004,0.1168,0.0028,0.1076,0.1253,0.0985,0.0024,0.09,0.1061,0.0836,0.0021,0.0747,0.0925,0.0707,0.0021,0.0637,0.0779,0.0506,0.0022,0.0437,0.0584,0.0607,0.0023,0.0518,0.0701,0.0721,0.0024,0.0637,0.0807,0.0741,0.0025,0.0637,0.0824,0.0528,0.0025,0.0443,0.0621,0.0493,0.0025,0.0398,0.0583
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,86,100,-35.0006,43.4434,-190.0703,120.3966,51.2005,3.6339,39.9285,67.455,-16.9866,0.4234,-18.525,-15.6197,-10.3857,0.3831,-11.9573,-8.8348,6.2306,0.1176,5.863,6.6694,-16.5711,0.438,-18.1494,-15.1787,148.3478,0.1458,148.1062,148.6865,5.5257,0.146,5.0625,6.0566,0.002,0.0014,0.0,0.0078,0.2355,0.0068,0.2112,0.2626,0.2145,0.006,0.1901,0.2347,0.9162,0.0035,0.9037,0.9273,1.1123,0.0128,1.0673,1.1581,0.2679,0.0083,0.2374,0.3015,0.1069,0.0096,0.073,0.1453,0.1026,0.0129,0.0616,0.1489,0.0828,0.0141,0.0363,0.1343,0.073,0.0157,0.0254,0.1429,0.0545,0.0164,0.0085,0.1297,0.0556,0.0184,0.0,0.1284,0.0726,0.0232,0.0074,0.1736,0.0792,0.0266,0.009,0.1915,0.0524,0.0235,0.0,0.1591,0.0416,0.006,0.0219,0.0634,0.7234,0.0066,0.7003,0.7465,0.0678,0.0025,0.0596,0.076,0.0373,0.0018,0.0312,0.0438,0.0242,0.0014,0.019,0.0297,0.0174,0.0012,0.0133,0.0233,0.0129,0.001,0.0096,0.017,0.0103,0.0009,0.0071,0.0133,0.0083,0.0008,0.0055,0.0111,0.0069,0.0007,0.0048,0.0094,0.0059,0.0007,0.0037,0.0083,0.0855,0.0036,0.0741,0.098,0.2716,0.0081,0.2419,0.3059,0.1165,0.0027,0.107,0.1271,0.0986,0.0024,0.0893,0.1064,0.0835,0.0021,0.076,0.0912,0.071,0.0021,0.0643,0.0785,0.0506,0.0022,0.0421,0.0585,0.0608,0.0022,0.0532,0.0704,0.0719,0.0024,0.0617,0.081,0.0735,0.0026,0.0637,0.082,0.0527,0.0025,0.0452,0.0617,0.0493,0.0025,0.0407,0.0583
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,87,100,-35.1487,43.9979,-216.7698,115.0691,51.2227,3.6444,38.8139,65.2057,-16.9888,0.4147,-18.6285,-15.531,-10.4051,0.3829,-11.6531,-8.9167,6.2268,0.1143,5.8017,6.6803,-16.571,0.4292,-18.2578,-15.0352,148.2303,0.2308,147.8488,148.7612,5.5257,0.143,5.0137,6.0859,0.002,0.0014,0.0,0.0078,0.2352,0.0071,0.2111,0.2596,0.2142,0.0062,0.1932,0.237,0.9162,0.0035,0.903,0.9277,1.1132,0.0124,1.0701,1.1516,0.2676,0.0086,0.2374,0.2949,0.1066,0.0096,0.0737,0.14,0.1023,0.0131,0.0597,0.1507,0.0838,0.0142,0.0368,0.1389,0.0722,0.0158,0.0213,0.1397,0.0544,0.016,0.0094,0.119,0.0554,0.0179,0.0071,0.1366,0.0719,0.0228,0.0075,0.17,0.079,0.0263,0.0089,0.1944,0.0538,0.0242,0.0,0.1573,0.0418,0.006,0.0223,0.0639,0.7234,0.0065,0.7016,0.7455,0.0678,0.0025,0.057,0.0779,0.0373,0.0018,0.0318,0.0444,0.0242,0.0014,0.0197,0.0296,0.0174,0.0011,0.0132,0.0219,0.0129,0.001,0.0091,0.0165,0.0103,0.0009,0.0074,0.0136,0.0083,0.0008,0.0059,0.0112,0.0069,0.0007,0.0045,0.0097,0.0059,0.0007,0.0038,0.0083,0.0855,0.0035,0.074,0.0987,0.2715,0.0084,0.2383,0.2966,0.1163,0.0027,0.1065,0.1252,0.0986,0.0024,0.0906,0.1095,0.0844,0.0021,0.077,0.0917,0.0706,0.0022,0.0627,0.0809,0.0511,0.0022,0.0434,0.0583,0.0605,0.0022,0.0524,0.0692,0.0717,0.0024,0.0641,0.0824,0.0731,0.0025,0.0644,0.0817,0.0527,0.0026,0.0439,0.0615,0.0495,0.0025,0.0407,0.0583
